"","final","seasonal","seasonaladj","trend","irregular","adjustfac"
"114",6262.95903553102,0.999575434628275,6262.95903553102,6264.40809151831,0.999768684292893,0.999575434628275
"115",6294.2714414138,0.998940077262968,6294.2714414138,6297.51870233391,0.999484358669883,0.998940077262968
"116",6330.20841186065,1.0002672247151,6330.20841186065,6331.22403261891,0.999839585401965,1.0002672247151
"117",6375.60118926745,1.00170945616092,6375.60118926745,6369.9439862792,1.00088810874953,1.00170945616092
"118",6408.66889133173,1.00042615849166,6408.66889133173,6412.57565390335,0.999390765461108,1.00042615849166
"119",6451.0733623711,0.99963209806527,6451.0733623711,6460.0832633139,0.998605296468241,0.99963209806527
"120",6525.62209820536,1.00235654188416,6525.62209820536,6512.1790189784,1.00206429816929,1.00235654188416
"121",6550.59179698557,0.998825785940576,6550.59179698557,6564.8435628728,0.997829077608515,0.998825785940576
"122",6624.86542428927,1.0000655976662,6624.86542428927,6612.19795199569,1.00191577330043,1.0000655976662
"123",6695.32736754969,0.998681562966962,6695.32736754969,6651.71584384641,1.00655643216383,0.998681562966962
"124",6680.31079232629,0.999818752096432,6680.31079232629,6685.36243817914,0.999244372178837,0.999818752096432
"125",6713.05810010334,0.999499765970551,6713.05810010334,6715.05397145706,0.999702776573025,0.999499765970551
"126",6751.00328863137,0.999392195729148,6751.00328863137,6744.59456245314,1.00095020184221,0.999392195729148
"127",6774.36342382878,0.999134468663409,6774.36342382878,6779.51732405623,0.999239783603891,0.999134468663409
"128",6799.92914369501,1.00042218914996,6799.92914369501,6817.22979499504,0.997462216791822,1.00042218914996
"129",6875.72956216705,1.00187186504597,6875.72956216705,6853.49676339502,1.00324400806473,1.00187186504597
"130",6892.11977439972,1.00024378937907,6892.11977439972,6887.43149981078,1.00068069999521,1.00024378937907
"131",6912.09406488791,0.999668108554893,6912.09406488791,6919.64683806782,0.998908503084527,0.999668108554893
"132",6938.45574016923,1.00198088167533,6938.45574016923,6949.53151623841,0.998406255724821,1.00198088167533
"133",6992.34682075966,0.999292537843665,6992.34682075966,6974.46806967963,1.00256345729902,0.999292537843665
"134",7001.06589887183,1.00010485562324,7001.06589887183,6994.11140785792,1.00099433517832,1.00010485562324
"135",7002.88115323058,0.999117341406297,7002.88115323058,7010.24292660637,0.998949854740719,0.999117341406297
"136",7006.96929735974,0.999604779578414,7006.96929735974,7026.7788023565,0.997180855473903,0.999604779578414
"137",7059.52840755804,0.999046904103277,7059.52840755804,7047.01924906797,1.00177509923671,0.999046904103277
"138",7076.92908271089,0.998978500049046,7076.92908271089,7071.13988207457,1.00081870826103,0.998978500049046
"139",7084.95753639819,0.999624904399986,7084.95753639819,7095.26522772268,0.998547243690875,0.999624904399986
"140",7117.89982550784,1.00053388985309,7117.89982550784,7119.73857662005,0.999741738956787,1.00053388985309
"141",6994.45392887543,1.00179371702954,6994.45392887543,7143.46423187658,0.979140330494522,1.00179371702954
"142",7211.38617067542,1.00020992209941,7211.38617067542,7161.95659771265,1.00690168563414,1.00020992209941
"143",7183.51289644873,0.999831155527077,7183.51289644873,7172.92671525547,1.00147585241192,0.999831155527077
"144",7155.71529132959,1.00153509582525,7155.71529132959,7181.0143466124,0.996476952410666,1.00153509582525
"145",7186.02365776995,0.999801885181882,7186.02365776995,7195.93833479545,0.998622184270597,0.999801885181882
"146",7226.28734860215,0.999849528734509,7226.28734860215,7220.16119318714,1.00084847903684,0.999849528734509
"147",7246.81506048402,0.999528750153617,7246.81506048402,7249.1022073552,0.999684492395642,0.999528750153617
"148",7315.79211847406,0.999549998356877,7315.79211847406,7279.12030365574,1.00503794597266,0.999549998356877
"149",7298.85216278578,0.998636475631535,7298.85216278578,7310.78068045222,0.99836836609005,0.998636475631535
"150",7333.25112103142,0.998533921605305,7333.25112103142,7342.46098551318,0.998745670627336,0.998533921605305
"151",7385.42022892447,1.00025452459268,7385.42022892447,7370.49166097302,1.00202545076206,1.00025452459268
"152",7407.53575005609,1.00068366189713,7407.53575005609,7391.88099212224,1.00211783143567,1.00068366189713
"153",7379.71006666841,1.00159761470641,7379.71006666841,7410.95971906025,0.995783319087342,1.00159761470641
"154",7433.12696479602,1.00027889140247,7433.12696479602,7434.57122384272,0.999805737411988,1.00027889140247
"155",7463.66036383706,1.00001870880455,7463.66036383706,7465.67862492835,0.999729661402172,1.00001870880455
"156",7512.85598103234,1.00093759536792,7512.85598103234,7501.74152659024,1.00148158323007,1.00093759536792
"157",7540.46105023582,1.00011125974375,7540.46105023582,7536.92786968103,1.00046878258833,1.00011125974375
"158",7551.69644747585,0.999589966638968,7551.69644747585,7568.51355153759,0.99777801757938,0.999589966638968
"159",7613.02734173731,0.999799377873119,7613.02734173731,7600.69698598434,1.00162226645474,0.999799377873119
"160",7636.56746721701,0.999729267471821,7636.56746721701,7634.3766107373,1.00028697254425,0.999729267471821
"161",7661.92307359914,0.998483008314298,7661.92307359914,7670.72038999359,0.998853130351886,0.998483008314298
"162",7713.73793445757,0.998167174646366,7713.73793445757,7710.44537040495,1.00042702644198,0.998167174646366
"163",7748.82476327708,1.00105502924284,7748.82476327708,7752.43683238388,0.999534073068263,1.00105502924284
"164",7847.05495842323,1.00064292165704,7847.05495842323,7796.48964142114,1.00648565179045,1.00064292165704
"165",7844.44773874655,1.0011794662367,7844.44773874655,7837.34229124067,1.00090661441619,1.0011794662367
"166",7865.27428937796,1.00027026528813,7865.27428937796,7875.45338665659,0.998707490632111,1.00027026528813
"167",7923.24862071701,0.999918137023327,7923.24862071701,7913.67470221905,1.00120979429383,0.999918137023327
"168",7945.23191396361,1.00065046383697,7945.23191396361,7956.08216975078,0.998636231306356,1.00065046383697
"169",8002.81904230368,1.00053493121283,8002.81904230368,8001.65839355728,1.00014505102434,1.00053493121283
"170",8046.5684801789,0.999233402388347,8046.5684801789,8046.47101136667,1.00001211323723,0.999233402388347
"171",8099.49563988154,0.999914113185257,8099.49563988154,8085.5187344517,1.00172863435098,0.999914113185257
"172",8106.65877134969,1.00006676346761,8106.65877134969,8118.82086154683,0.998501988108304,1.00006676346761
"173",8187.54019641987,0.998651585683244,8187.54019641987,8148.28130910148,1.00481805743188,0.998651585683244
"174",8173.45133140638,0.998060631823246,8173.45133140638,8181.38366103341,0.999030441554182,0.998060631823246
